_id,endPoint,name
655a298daff7d28408308f7f,https://research.com/u/ming-zhou,Ming Zhou
655a298daff7d28408308f81,https://research.com/u/feiping-nie,Feiping Nie
655a298daff7d28408308f83,https://research.com/u/yuguang-fang,Yuguang Fang
655a298daff7d28408308f85,https://research.com/u/ken-hinckley,Ken Hinckley
655a298daff7d28408308f87,https://research.com/u/adi-shamir,Adi Shamir
655a298daff7d28408308f89,https://research.com/u/sergio-verdu,Sergio Verdu
655a298daff7d28408308f8b,https://research.com/u/avi-wigderson,Avi Wigderson
655a298daff7d28408308f8d,https://research.com/u/carlos-a-coello-coel,Carlos A. Coello Coello
655a298daff7d28408308f8f,https://research.com/u/joseph-halpern,Joseph Y. Halpern
655a298daff7d28408308f91,https://research.com/u/yunhao-liu,Yunhao Liu
655a298daff7d28408308f93,https://research.com/u/michael-luby,Michael Luby
655a298daff7d28408308f95,https://research.com/u/yonina-eldar,Yonina C. Eldar
655a298daff7d28408308f97,https://research.com/u/jeffrey-f-cohn,Jeffrey F. Cohn
655a298daff7d28408308f99,https://research.com/u/f-richard-yu,F. Richard Yu
655a298daff7d28408308f9b,https://research.com/u/alexander-waibel,Alex Waibel
655a298daff7d28408308f9d,https://research.com/u/noah-a-smith,Noah A. Smith
655a298daff7d28408308f9f,https://research.com/u/ward-whitt,Ward Whitt
655a298daff7d28408308fa1,https://research.com/u/michael-i-miller,Michael Miller
655a298daff7d28408308fa3,https://research.com/u/alexei-a-efros,Alexei A. Efros
655a298daff7d28408308fa5,https://research.com/u/matti-pietikainen,Matti Pietikäinen
655a298daff7d28408308fa7,https://research.com/u/david-wagner,David Wagner
655a298daff7d28408308fa9,https://research.com/u/christopher-d-wickens,Christopher D. Wickens
655a298daff7d28408308fab,https://research.com/u/steven-h-low,Steven H. Low
655a298daff7d28408308fad,https://research.com/u/varun-grover,Varun Grover
655a298daff7d28408308faf,https://research.com/u/raymond-mooney,Raymond J. Mooney
655a298daff7d28408308fb1,https://research.com/u/chengxiang-zhai,ChengXiang Zhai
655a298daff7d28408308fb3,https://research.com/u/arthur-c-graesser,Arthur C. Graesser
655a298daff7d28408308fb5,https://research.com/u/h-v-jagadish,Hosagrahar V. Jagadish
655a298daff7d28408308fb7,https://research.com/u/yiyu-yao,Yiyu Yao
655a298daff7d28408308fb9,https://research.com/u/divesh-srivastava,Divesh Srivastava
655a298daff7d28408308fbb,https://research.com/u/milind-tambe,Milind Tambe
655a298daff7d28408308fbd,https://research.com/u/joel-j-p-c-rodrigues,Joel J. P. C. Rodrigues
655a298daff7d28408308fbf,https://research.com/u/mary-czerwinski,Mary Czerwinski
655a298daff7d28408308fc1,https://research.com/u/marc-davis,Marc Davis
655a298daff7d28408308fc3,https://research.com/u/quoc-v-le,Quoc V. Le
655a298daff7d28408308fc5,https://research.com/u/jakob-nielsen,Jakob Nielsen
655a298daff7d28408308fc7,https://research.com/u/rolf-apweiler,Rolf Apweiler
655a298daff7d28408308fc9,https://research.com/u/xin-she-yang,Xin-She Yang
655a298daff7d28408308fcb,https://research.com/u/sara-kiesler,Sara Kiesler
655a298daff7d28408308fcd,https://research.com/u/jiri-matas,Jiri Matas
655a298daff7d28408308fcf,https://research.com/u/t-f-chan,Tony F. Chan
655a298daff7d28408308fd1,https://research.com/u/kui-ren,Kui Ren
655a298daff7d28408308fd3,https://research.com/u/olivier-faugeras,Olivier Faugeras
655a298daff7d28408308fd5,https://research.com/u/shlomo-shamai,Shlomo Shamai
655a298daff7d28408308fd7,https://research.com/u/ali-h-sayed,Ali H. Sayed
655a298daff7d28408308fd9,https://research.com/u/george-varghese,George Varghese
655a298daff7d28408308fdb,https://research.com/u/kalle-lyytinen,Kalle Lyytinen
655a298daff7d28408308fdd,https://research.com/u/grzegorz-rozenberg,Grzegorz Rozenberg
655a298daff7d28408308fdf,https://research.com/u/c-lee-giles,C. Lee Giles
655a298daff7d28408308fe1,https://research.com/u/roman-slowinski,Roman Słowiński
655a298daff7d28408308fe3,https://research.com/u/roger-wattenhofer,Roger Wattenhofer
655a298daff7d28408308fe5,https://research.com/u/min-chen,Min Chen
655a298daff7d28408308fe7,https://research.com/u/giovanni-vigna,Giovanni Vigna
655a298daff7d28408308fe9,https://research.com/u/krishnendu-chakrabar,Krishnendu Chakrabarty
655a298daff7d28408308feb,https://research.com/u/klara-nahrstedt,Klara Nahrstedt
655a298daff7d28408308fed,https://research.com/u/daniel-thalmann,Daniel Thalmann
655a298daff7d28408308fef,https://research.com/u/william-stafford-noble,William Stafford Noble
655a298daff7d28408308ff1,https://research.com/u/henning-schulzrinne,Henning Schulzrinne
655a298daff7d28408308ff3,https://research.com/u/edward-a-lee,Edward A. Lee
655a298daff7d28408308ff5,https://research.com/u/michele-zorzi,Michele Zorzi
655a298daff7d28408308ff7,https://research.com/u/mihalis-yannakakis,Mihalis Yannakakis
655a298daff7d28408308ff9,https://research.com/u/william-w-cohen,William W. Cohen
655a298daff7d28408308ffb,https://research.com/u/silvio-savarese,Silvio Savarese
655a298daff7d28408308ffd,https://research.com/u/andrew-whinston,Andrew B. Whinston
655a298daff7d28408308fff,https://research.com/u/dan-suciu,Dan Suciu
655a298daff7d28408309001,https://research.com/u/lionel-briand,Lionel C. Briand
655a298daff7d28408309003,https://research.com/u/mohan-trivedi,Mohan M. Trivedi
655a298daff7d28408309005,https://research.com/u/lawrence-carin,Lawrence Carin
655a298daff7d28408309007,https://research.com/u/guohong-cao,Guohong Cao
655a2993590fff04ddf3ccd6,https://research.com/u/bart-preneel,Bart Preneel
655a2993590fff04ddf3ccd8,https://research.com/u/xiang-yang-li,Xiang-Yang Li
655a2993590fff04ddf3ccda,https://research.com/u/nicu-sebe,Nicu Sebe
655a2993590fff04ddf3ccdc,https://research.com/u/deliang-wang,DeLiang Wang
655a2993590fff04ddf3ccde,https://research.com/u/david-tse,David Tse
655a2993590fff04ddf3cce0,https://research.com/u/lothar-thiele,Lothar Thiele
655a2993590fff04ddf3cce2,https://research.com/u/pavel-pevzner,Pavel A. Pevzner
655a2993590fff04ddf3cce4,https://research.com/u/mahadev-satyanarayan,Mahadev Satyanarayanan
655a2993590fff04ddf3cce6,https://research.com/u/inderjit-s-dhillon,Inderjit S. Dhillon
655a2993590fff04ddf3cce8,https://research.com/u/katia-sycara,Katia Sycara
655a2993590fff04ddf3ccea,https://research.com/u/carole-goble,Carole Goble
655a2993590fff04ddf3ccec,https://research.com/u/tommi-s-jaakkola,Tommi S. Jaakkola
655a2993590fff04ddf3ccee,https://research.com/u/steve-young,Steve Young
655a2993590fff04ddf3ccf0,https://research.com/u/robert-d-nowak,Robert Nowak
655a2993590fff04ddf3ccf2,https://research.com/u/mark-d-hill,Mark D. Hill
655a2993590fff04ddf3ccf4,https://research.com/u/i-pitas,Ioannis Pitas
655a2993590fff04ddf3ccf6,https://research.com/u/phillip-b-gibbons,Phillip B. Gibbons
655a2994590fff04ddf3ccf8,https://research.com/u/wei-liu,Wei Liu
655a2994590fff04ddf3ccfa,https://research.com/u/ming-lin,Ming C. Lin
655a2994590fff04ddf3ccfc,https://research.com/u/albert-zomaya,Albert Y. Zomaya
655a2994590fff04ddf3ccfe,https://research.com/u/dan-roth,Dan Roth
655a2994590fff04ddf3cd00,https://research.com/u/andrew-wilson,Andrew D. Wilson
655a2994590fff04ddf3cd02,https://research.com/u/anupam-joshi,Anupam Joshi
655a2994590fff04ddf3cd04,https://research.com/u/tingwen-huang,Tingwen Huang
655a2994590fff04ddf3cd06,https://research.com/u/oscar-castillo,Oscar Castillo
655a2994590fff04ddf3cd08,https://research.com/u/ahmed-e-hassan,Ahmed E. Hassan
655a2994590fff04ddf3cd0a,https://research.com/u/peter-corcoran,Peter Corcoran
655a2994590fff04ddf3cd0c,https://research.com/u/eero-simoncelli,Eero P. Simoncelli
655a2994590fff04ddf3cd0e,https://research.com/u/donald-e-knuth,Donald E. Knuth
655a2994590fff04ddf3cd10,https://research.com/u/simon-haykin,Simon Haykin
655a2994590fff04ddf3cd12,https://research.com/u/pedro-domingos,Pedro Domingos
655a2994590fff04ddf3cd14,https://research.com/u/ramesh-jain,Ramesh Jain
655a2994590fff04ddf3cd16,https://research.com/u/abhinav-gupta,Abhinav Gupta
655a2994590fff04ddf3cd18,https://research.com/u/zhengyou-zhang,Zhengyou Zhang
655a2994590fff04ddf3cd1a,https://research.com/u/merouane-debbah,Merouane Debbah
655a2994590fff04ddf3cd1c,https://research.com/u/peter-willett,Peter Willett
655a2994590fff04ddf3cd1e,https://research.com/u/paolo-toth,Paolo Toth
655a2994590fff04ddf3cd20,https://research.com/u/russ-b-altman,Russ B. Altman
655a2994590fff04ddf3cd22,https://research.com/u/giles-m-foody,Giles M. Foody
655a2994590fff04ddf3cd24,https://research.com/u/andreas-krause,Andreas Krause
655a2994590fff04ddf3cd26,https://research.com/u/tce-cheng,T.C.E. Cheng
655a2994590fff04ddf3cd28,https://research.com/u/sebastien-ourselin,Sebastien Ourselin
655a2994590fff04ddf3cd2a,https://research.com/u/shahram-izadi,Shahram Izadi
655a2994590fff04ddf3cd2c,https://research.com/u/c-l-philip-chen,C. L. Philip Chen
655a2994590fff04ddf3cd2e,https://research.com/u/jonathan-katz,Jonathan Katz
655a2994590fff04ddf3cd30,https://research.com/u/christian-theobalt,Christian Theobalt
655a2994590fff04ddf3cd32,https://research.com/u/baochun-li,Baochun Li
655a2994590fff04ddf3cd34,https://research.com/u/laurence-t-yang,Laurence T. Yang
655a2994590fff04ddf3cd36,https://research.com/u/jeff-dean,Jeffrey Dean
655a2994590fff04ddf3cd38,https://research.com/u/carl-kesselman,Carl Kesselman
655a2994590fff04ddf3cd3a,https://research.com/u/john-c-platt,John Platt
655a2994590fff04ddf3cd3c,https://research.com/u/jim-gray,Jim Gray
655a2994590fff04ddf3cd3e,https://research.com/u/lionel-ni,Lionel M. Ni
655a2994590fff04ddf3cd40,https://research.com/u/nancy-lynch,Nancy Lynch
655a2994590fff04ddf3cd42,https://research.com/u/yu-zheng,Yu Zheng
655a2994590fff04ddf3cd44,https://research.com/u/andrew-t-campbell,Andrew T. Campbell
655a2994590fff04ddf3cd46,https://research.com/u/james-w-demmel,James Demmel
655a2994590fff04ddf3cd48,https://research.com/u/antonio-plaza,Antonio Plaza
655a2994590fff04ddf3cd4a,https://research.com/u/jocelyn-chanussot,Jocelyn Chanussot
655a2994590fff04ddf3cd4c,https://research.com/u/ling-shao,Ling Shao
655a2994590fff04ddf3cd4e,https://research.com/u/kristen-grauman,Kristen Grauman
655a2994590fff04ddf3cd50,https://research.com/u/k-j-ray-liu,K.J.R. Liu
655a2994590fff04ddf3cd52,https://research.com/u/pheng-ann-heng,Pheng-Ann Heng
655a2994590fff04ddf3cd54,https://research.com/u/yuan-xie,Yuan Xie
655a2994590fff04ddf3cd56,https://research.com/u/hanspeter-pfister,Hanspeter Pfister
655a2994590fff04ddf3cd58,https://research.com/u/enrico-zio,Enrico Zio
655a2994590fff04ddf3cd5a,https://research.com/u/andrew-kahng,Andrew B. Kahng
655a2994590fff04ddf3cd5c,https://research.com/u/xiaohui-liu,Xiaohui Liu
655a2994590fff04ddf3cd5e,https://research.com/u/tuomas-sandholm,Tuomas Sandholm
655a2994590fff04ddf3cd60,https://research.com/u/beng-chin-ooi,Beng Chin Ooi
655a2994590fff04ddf3cd62,https://research.com/u/andrea-massa,Andrea Massa
655a2994590fff04ddf3cd64,https://research.com/u/ian-h-witten,Ian H. Witten
655a2994590fff04ddf3cd66,https://research.com/u/aaron-courville,Aaron Courville
655a2994590fff04ddf3cd68,https://research.com/u/leslie-lamport,Leslie Lamport
655a2994590fff04ddf3cd6a,https://research.com/u/henning-hermjakob,Henning Hermjakob
655a2994590fff04ddf3cd6c,https://research.com/u/kevin-w-bowyer,Kevin W. Bowyer
655a2994590fff04ddf3cd6e,https://research.com/u/tom-mitchell,Tom M. Mitchell
655a2994590fff04ddf3cd70,https://research.com/u/dorin-comaniciu-1,Dorin Comaniciu
655a2994590fff04ddf3cd72,https://research.com/u/amit-sahai,Amit Sahai
655a2994590fff04ddf3cd74,https://research.com/u/patrick-mcdaniel,Patrick McDaniel
655a2994590fff04ddf3cd76,https://research.com/u/stefan-savage,Stefan Savage
655a2994590fff04ddf3cd78,https://research.com/u/michael-mitzenmacher,Michael Mitzenmacher
655a2994590fff04ddf3cd7a,https://research.com/u/miron-livny,Miron Livny
655a2994590fff04ddf3cd7c,https://research.com/u/chen-change-loy,Chen Change Loy
655a2994590fff04ddf3cd7e,https://research.com/u/jiaya-jia,Jiaya Jia
655a2994590fff04ddf3cd80,https://research.com/u/daniel-keim,Daniel A. Keim
655a2994590fff04ddf3cd82,https://research.com/u/vladlen-koltun,Vladlen Koltun
655a2994590fff04ddf3cd84,https://research.com/u/pramod-k-varshney-1,Pramod K. Varshney
655a2994590fff04ddf3cd86,https://research.com/u/marlon-dumas,Marlon Dumas
655a2994590fff04ddf3cd88,https://research.com/u/schahram-dustdar,Schahram Dustdar
655a2994590fff04ddf3cd8a,https://research.com/u/davide-scaramuzza,Davide Scaramuzza
655a2994590fff04ddf3cd8c,https://research.com/u/gregory-hager,Gregory D. Hager
655a2994590fff04ddf3cd8e,https://research.com/u/aggelos-k-katsaggelo,Aggelos K. Katsaggelos
655a2994590fff04ddf3cd90,https://research.com/u/yogesh-k-dwivedi,Yogesh K. Dwivedi
655a2994590fff04ddf3cd92,https://research.com/u/giovanni-de-micheli,G. De Micheli
655a2994590fff04ddf3cd94,https://research.com/u/george-g-robertson,George G. Robertson
655a2994590fff04ddf3cd96,https://research.com/u/alex-hauptmann,Alexander G. Hauptmann
655a2994590fff04ddf3cd98,https://research.com/u/neville-a-stanton,Neville A. Stanton
655a2994590fff04ddf3cd9a,https://research.com/u/michael-j-carey,Michael J. Carey
655a2994590fff04ddf3cd9c,https://research.com/u/david-peleg,David Peleg
655a299ad98aa705d579ce3d,https://research.com/u/johannes-gehrke,Johannes Gehrke
655a299ad98aa705d579ce3f,https://research.com/u/silvio-micali,Silvio Micali
655a299ad98aa705d579ce41,https://research.com/u/raghu-ramakrishnan,Raghu Ramakrishnan
655a299ad98aa705d579ce43,https://research.com/u/michael-l-littman,Michael L. Littman
655a299ad98aa705d579ce45,https://research.com/u/wenjing-lou,Wenjing Lou
655a299ad98aa705d579ce47,https://research.com/u/piotr-indyk,Piotr Indyk
655a299ad98aa705d579ce49,https://research.com/u/v-basili,Victor R. Basili
655a299ad98aa705d579ce4b,https://research.com/u/hui-zhang,Hui Zhang
655a299ad98aa705d579ce4d,https://research.com/u/jose-principe,Jose C. Principe
655a299ad98aa705d579ce4f,https://research.com/u/pierre-hansen,Pierre Hansen
655a299ad98aa705d579ce51,https://research.com/u/thad-starner,Thad Starner
655a299ad98aa705d579ce53,https://research.com/u/olvi-mangasarian,Olvi L. Mangasarian
655a299ad98aa705d579ce55,https://research.com/u/walid-saad,Walid Saad
655a299ad98aa705d579ce57,https://research.com/u/geoffrey-ye-li,Geoffrey Ye Li
655a299ad98aa705d579ce59,https://research.com/u/thomas-reps,Thomas Reps
655a299ad98aa705d579ce5b,https://research.com/u/jan-peters-1,Jan Peters
655a299ad98aa705d579ce5d,https://research.com/u/dario-floreano,Dario Floreano
655a299ad98aa705d579ce5f,https://research.com/u/chin-teng-lin,Chin-Teng Lin
655a299ad98aa705d579ce61,https://research.com/u/xilin-chen,Xilin Chen
655a299ad98aa705d579ce63,https://research.com/u/chin-chen-chang,Chin-Chen Chang
655a299ad98aa705d579ce65,https://research.com/u/qian-zhang,Qian Zhang
655a299ad98aa705d579ce67,https://research.com/u/jose-m-f-moura,Jose M. F. Moura
655a299ad98aa705d579ce69,https://research.com/u/zheng-chen,Zheng Chen
655a299bd98aa705d579ce6b,https://research.com/u/ingrid-verbauwhede,Ingrid Verbauwhede
655a299bd98aa705d579ce6d,https://research.com/u/erol-gelenbe,Erol Gelenbe
655a299bd98aa705d579ce6f,https://research.com/u/katsushi-ikeuchi,Katsushi Ikeuchi
655a299bd98aa705d579ce71,https://research.com/u/ken-kennedy,Ken Kennedy
655a299bd98aa705d579ce73,https://research.com/u/dieu-tien-bui,Dieu Tien Bui
655a299bd98aa705d579ce75,https://research.com/u/prabhakar-raghavan,Prabhakar Raghavan
655a299bd98aa705d579ce77,https://research.com/u/andrea-vedaldi,Andrea Vedaldi
655a299bd98aa705d579ce79,https://research.com/u/yi-ma,Yi Ma
655a299bd98aa705d579ce7b,https://research.com/u/ricardo-baeza-yates,Ricardo Baeza-Yates
655a299bd98aa705d579ce7d,https://research.com/u/johan-suykens,Johan A. K. Suykens
655a299bd98aa705d579ce7f,https://research.com/u/william-gropp,William Gropp
655a299bd98aa705d579ce81,https://research.com/u/dieter-fensel,Dieter Fensel
655a299bd98aa705d579ce83,https://research.com/u/david-wetherall,David Wetherall
655a299bd98aa705d579ce85,https://research.com/u/carsten-rother,Carsten Rother
655a299bd98aa705d579ce87,https://research.com/u/dina-katabi,Dina Katabi
655a299bd98aa705d579ce89,https://research.com/u/antonio-criminisi,Antonio Criminisi
655a299bd98aa705d579ce8b,https://research.com/u/thomas-funkhouser,Thomas Funkhouser
655a299bd98aa705d579ce8d,https://research.com/u/sheng-chen,Sheng Chen
655a299bd98aa705d579ce8f,https://research.com/u/d-louis-collins,D. Louis Collins
655a299bd98aa705d579ce91,https://research.com/u/sankar-kumar-pal,Sankar K. Pal
655a299bd98aa705d579ce93,https://research.com/u/jan-kautz,Jan Kautz
655a299bd98aa705d579ce95,https://research.com/u/moti-yung,Moti Yung
655a299bd98aa705d579ce97,https://research.com/u/james-kurose,Jim Kurose
655a299bd98aa705d579ce99,https://research.com/u/frank-leymann,Frank Leymann
655a299bd98aa705d579ce9b,https://research.com/u/douglas-schmidt,Douglas C. Schmidt
655a299bd98aa705d579ce9d,https://research.com/u/edward-dougherty,Edward R. Dougherty
655a299bd98aa705d579ce9f,https://research.com/u/mung-chiang,Mung Chiang
655a299bd98aa705d579cea1,https://research.com/u/robert-k-brayton,Robert K. Brayton
655a299bd98aa705d579cea3,https://research.com/u/ken-koedinger,Kenneth R. Koedinger
655a299bd98aa705d579cea5,https://research.com/u/victor-lesser,Victor Lesser
655a299bd98aa705d579cea7,https://research.com/u/hanif-d-sherali,Hanif D. Sherali
655a299bd98aa705d579cea9,https://research.com/u/jan-mendling,Jan Mendling
655a299bd98aa705d579ceab,https://research.com/u/ahmad-reza-sadeghi,Ahmad-Reza Sadeghi
655a299bd98aa705d579cead,https://research.com/u/james-m-rehg,James M. Rehg
655a299bd98aa705d579ceaf,https://research.com/u/dennis-shasha,Dennis Shasha
655a299bd98aa705d579ceb1,https://research.com/u/nirwan-ansari,Nirwan Ansari
655a299bd98aa705d579ceb3,https://research.com/u/gwo-jen-hwang,Gwo-Jen Hwang
655a299bd98aa705d579ceb5,https://research.com/u/sing-bing-kang,Sing Bing Kang
655a299bd98aa705d579ceb7,https://research.com/u/michael-kwok-po-ng,Michael K. Ng
655a299bd98aa705d579ceb9,https://research.com/u/krithi-ramamritham,Krithi Ramamritham
655a299bd98aa705d579cebb,https://research.com/u/jonathan-j-hull,Jonathan J. Hull
655a299bd98aa705d579cebd,https://research.com/u/yudong-zhang,Yudong Zhang
655a299bd98aa705d579cebf,https://research.com/u/nir-friedman,Nir Friedman
655a299bd98aa705d579cec1,https://research.com/u/barry-boehm,Barry Boehm
655a299bd98aa705d579cec3,https://research.com/u/yvonne-rogers,Yvonne Rogers
655a299bd98aa705d579cec5,https://research.com/u/hugh-durrant-whyte,Hugh Durrant-Whyte
655a299bd98aa705d579cec7,https://research.com/u/ran-canetti-1,Ran Canetti
655a299bd98aa705d579cec9,https://research.com/u/david-forsyth,David Forsyth
655a299bd98aa705d579cecb,https://research.com/u/narendra-ahuja,Narendra Ahuja
655a299bd98aa705d579cecd,https://research.com/u/rajeev-rastogi,Rajeev Rastogi
655a299bd98aa705d579cecf,https://research.com/u/hanan-samet,Hanan Samet
655a299bd98aa705d579ced1,https://research.com/u/bram-van-ginneken,Bram van Ginneken
655a299bd98aa705d579ced3,https://research.com/u/henry-kautz,Henry Kautz
655a299bd98aa705d579ced5,https://research.com/u/somesh-jha,Somesh Jha
655a299bd98aa705d579ced7,https://research.com/u/manuela-m-veloso,Manuela Veloso
655a299bd98aa705d579ced9,https://research.com/u/licheng-jiao,Licheng Jiao
655a299bd98aa705d579cedb,https://research.com/u/mark-billinghurst,Mark Billinghurst
655a299bd98aa705d579cedd,https://research.com/u/monica-s-lam,Monica S. Lam
655a299bd98aa705d579cedf,https://research.com/u/ivan-stojmenovic,Ivan Stojmenovic
655a299bd98aa705d579cee1,https://research.com/u/zohar-manna,Zohar Manna
655a299bd98aa705d579cee3,https://research.com/u/kim-g-larsen,Kim Guldstrand Larsen
655a299bd98aa705d579cee5,https://research.com/u/maurizio-lenzerini,Maurizio Lenzerini
655a299bd98aa705d579cee7,https://research.com/u/song-chun-zhu,Song-Chun Zhu
655a299bd98aa705d579cee9,https://research.com/u/rene-vidal,René Vidal
655a299bd98aa705d579ceeb,https://research.com/u/shiguang-shan,Shiguang Shan
655a299bd98aa705d579ceed,https://research.com/u/russell-h-taylor,Russell H. Taylor
655a299bd98aa705d579ceef,https://research.com/u/tao-xiang,Tao Xiang
655a299bd98aa705d579cef1,https://research.com/u/christos-kozyrakis,Christos Kozyrakis
655a299bd98aa705d579cef3,https://research.com/u/barry-smith,Barry Smith
655a299bd98aa705d579cef5,https://research.com/u/nasir-memon,Nasir Memon
655a299bd98aa705d579cef7,https://research.com/u/jeffrey-naughton,Jeffrey F. Naughton
655a299bd98aa705d579cef9,https://research.com/u/alex-aiken,Alex Aiken
655a299bd98aa705d579cefb,https://research.com/u/meng-wang,Meng Wang
655a299bd98aa705d579cefd,https://research.com/u/keshab-k-parhi,Keshab K. Parhi
655a299bd98aa705d579ceff,https://research.com/u/anand-raghunathan,Anand Raghunathan
655a299bd98aa705d579cf01,https://research.com/u/mirella-lapata,Mirella Lapata
655a299bd98aa705d579cf03,https://research.com/u/prashant-shenoy,Prashant Shenoy
655a29a4b9701a95d90bb5f2,https://research.com/u/zahir-irani,Zahir Irani
655a29a4b9701a95d90bb5f4,https://research.com/u/rong-jin,Rong Jin
655a29a4b9701a95d90bb5f6,https://research.com/u/jeffrey-xu-yu,Jeffrey Xu Yu
655a29a4b9701a95d90bb5f8,https://research.com/u/juan-m-corchado,Juan M. Corchado
655a29a4b9701a95d90bb5fa,https://research.com/u/michael-a-paolini,Michael A. Paolini
655a29a4b9701a95d90bb5fc,https://research.com/u/demetri-terzopoulos,Demetri Terzopoulos
655a29a4b9701a95d90bb5fe,https://research.com/u/carlos-guestrin,Carlos Guestrin
655a29a4b9701a95d90bb600,https://research.com/u/fernando-pereira,Fernando Pereira
655a29a4b9701a95d90bb602,https://research.com/u/ronald-graham,Ron Graham
655a29a4b9701a95d90bb604,https://research.com/u/stuart-k-card,Stuart K. Card
655a29a4b9701a95d90bb606,https://research.com/u/anind-k-dey,Anind K. Dey
655a29a4b9701a95d90bb608,https://research.com/u/luke-zettlemoyer,Luke Zettlemoyer
655a29a4b9701a95d90bb60a,https://research.com/u/ravi-kumar,Ravi Kumar
655a29a4b9701a95d90bb60c,https://research.com/u/philip-a-bernstein,Philip A. Bernstein
655a29a4b9701a95d90bb60e,https://research.com/u/ge-wang,Ge Wang
655a29a4b9701a95d90bb610,https://research.com/u/alon-halevy,Alon Halevy
655a29a4b9701a95d90bb612,https://research.com/u/jaime-carbonell,Jaime G. Carbonell
655a29a4b9701a95d90bb614,https://research.com/u/serge-abiteboul,Serge Abiteboul
655a29a4b9701a95d90bb616,https://research.com/u/fan-chung,Fan Chung
655a29a4b9701a95d90bb618,https://research.com/u/barbara-liskov,Barbara Liskov
655a29a4b9701a95d90bb61a,https://research.com/u/peter-corke,Peter Corke
655a29a4b9701a95d90bb61c,https://research.com/u/rafail-ostrovsky,Rafail Ostrovsky
655a29a4b9701a95d90bb61e,https://research.com/u/jan-j-koenderink,Jan J. Koenderink
655a29a4b9701a95d90bb620,https://research.com/u/gerard-medioni,Gerard Medioni
655a29a4b9701a95d90bb622,https://research.com/u/jk-aggarwal,Jake K. Aggarwal
655a29a4b9701a95d90bb624,https://research.com/u/jose-meseguer,José Meseguer
655a29a4b9701a95d90bb626,https://research.com/u/bhaskar-krishnamacha,Bhaskar Krishnamachari
655a29a4b9701a95d90bb628,https://research.com/u/simon-peyton-jones,Simon Jones
655a29a4b9701a95d90bb62a,https://research.com/u/kathleen-m-carley,Kathleen M. Carley
655a29a4b9701a95d90bb62c,https://research.com/u/james-landay,James A. Landay
655a29a4b9701a95d90bb62e,https://research.com/u/stephen-o-lemay,Stephen O. Lemay
655a29a4b9701a95d90bb630,https://research.com/u/geoffrey-b-rhoads,Geoffrey B. Rhoads
655a29a4b9701a95d90bb632,https://research.com/u/simon-arridge,Simon R. Arridge
655a29a4b9701a95d90bb634,https://research.com/u/niraj-jha,Niraj K. Jha
655a29a4b9701a95d90bb636,https://research.com/u/angelos-d-keromytis,Angelos D. Keromytis
655a29a4b9701a95d90bb638,https://research.com/u/xiang-gen-xia,Xiang-Gen Xia
655a29a4b9701a95d90bb63a,https://research.com/u/divyakant-agrawal,Divyakant Agrawal
655a29a4b9701a95d90bb63c,https://research.com/u/hiroshi-ishiguro,Hiroshi Ishiguro
655a29a4b9701a95d90bb63e,https://research.com/u/jimmy-lin,Jimmy Lin
655a29a4b9701a95d90bb640,https://research.com/u/jiashi-feng,Jiashi Feng
655a29a4b9701a95d90bb642,https://research.com/u/moeness-g-amin,Moeness G. Amin
655a29a4b9701a95d90bb644,https://research.com/u/dennis-doughty,Dennis Doughty
655a29a4b9701a95d90bb646,https://research.com/u/jorey-ramer,Jorey Ramer
655a29a4b9701a95d90bb648,https://research.com/u/arie-kaufman,Arie E. Kaufman
655a29a4b9701a95d90bb64a,https://research.com/u/david-lo,David Lo
655a29a4b9701a95d90bb64c,https://research.com/u/patricia-melin,Patricia Melin
655a29a4b9701a95d90bb64e,https://research.com/u/ravin-balakrishnan,Ravin Balakrishnan
655a29a4b9701a95d90bb650,https://research.com/u/kenneth-parulski,Kenneth A. Parulski
655a29a4b9701a95d90bb652,https://research.com/u/cary-lee-bates,Cary Lee Bates
655a29a4b9701a95d90bb654,https://research.com/u/francisco-jose-garci,Francisco José García-Peñalvo
655a29a4b9701a95d90bb656,https://research.com/u/robert-schapire,Robert E. Schapire
655a29a4b9701a95d90bb658,https://research.com/u/kai-li,Kai Li
655a29a4b9701a95d90bb65a,https://research.com/u/john-canny,John Canny
655a29a4b9701a95d90bb65c,https://research.com/u/edward-h-adelson,Edward H. Adelson
655a29a4b9701a95d90bb65e,https://research.com/u/dong-yu,Dong Yu
655a29a4b9701a95d90bb660,https://research.com/u/joos-vandewalle,Joos Vandewalle
655a29a4b9701a95d90bb662,https://research.com/u/ingemar-j-cox,Ingemar J. Cox
655a29a4b9701a95d90bb664,https://research.com/u/ravi-sandhu,Ravi Sandhu
655a29a4b9701a95d90bb666,https://research.com/u/honglak-lee,Honglak Lee
655a29a4b9701a95d90bb668,https://research.com/u/david-garlan,David Garlan
655a29a4b9701a95d90bb66a,https://research.com/u/pattie-maes,Pattie Maes
655a29a4b9701a95d90bb66c,https://research.com/u/avrim-blum,Avrim Blum
655a29a4b9701a95d90bb66e,https://research.com/u/muriel-medard,Muriel Medard
655a29a4b9701a95d90bb670,https://research.com/u/babak-hassibi,Babak Hassibi
655a29a4b9701a95d90bb672,https://research.com/u/emilio-frazzoli,Emilio Frazzoli
655a29a4b9701a95d90bb674,https://research.com/u/sabine-van-huffel-1,Sabine Van Huffel
655a29a4b9701a95d90bb676,https://research.com/u/georg-gottlob,Georg Gottlob
